Region,RegionName,StateName,CountyName,CityName,ForecastYoYPctChange
Zip,21040,MD,Harford County,Edgewood,1.992375367
Zip,21042,MD,Howard County,Ellicott City,2.338037986
Zip,21043,MD,Howard County,Ellicott City,2.213962508
Zip,21044,MD,Howard County,Columbia,2.118965972
Zip,21045,MD,Howard County,Columbia,1.978667446
Zip,21046,MD,Howard County,Columbia,2.881711409
Zip,21047,MD,Harford County,Fallston,1.159816186
Zip,21048,MD,Carroll County,Finksburg,-2.643687943
Zip,21050,MD,Harford County,Forest Hill,0.613785246
Zip,21053,MD,Baltimore County,Freeland,0.951027658
Zip,21054,MD,Anne Arundel County,Gambrills,2.786860953
Zip,21057,MD,Baltimore County,Glen Arm,-3.564147627
Zip,21060,MD,Anne Arundel County,Glen Burnie,0.699489996
Zip,21061,MD,Anne Arundel County,Glen Burnie,-0.165395424
Zip,21074,MD,Carroll County,Hampstead,-1.779927007
Zip,21075,MD,Howard County,Elkridge,2.257361268
Zip,21076,MD,Anne Arundel County,Hanover,0.979968371
Zip,21078,MD,Harford County,Havre de Grace,1.10669145
Zip,21084,MD,Harford County,Jarrettsville,-2.240730643
Zip,21085,MD,Harford County,Joppa,-0.179412981
Zip,21087,MD,Baltimore County,Kingsville,2.397419355
Zip,21090,MD,Anne Arundel County,Linthicum Heights,2.330519919
Zip,21093,MD,Baltimore County,Lutherville Timonium,-0.816012725
Zip,21102,MD,Carroll County,Manchester,-1.118
Zip,21104,MD,Howard County,Marriottsville,2.854450457
Zip,21108,MD,Anne Arundel County,Glen Burnie,0.302314483
Zip,21111,MD,Baltimore County,Monkton,-3.512930113
Zip,21113,MD,Anne Arundel County,Odenton,1.489416292
Zip,21114,MD,Anne Arundel County,Crofton,2.342897727
Zip,21117,MD,Baltimore County,Owings Mills,-0.663393559
Zip,21120,MD,Baltimore County,Parkton,-1.887497204
Zip,21122,MD,Anne Arundel County,Pasadena,-0.101673102
Zip,21128,MD,Baltimore County,Perry Hall,-1.874799358
Zip,21131,MD,Baltimore County,Phoenix,-2.117543171
Zip,21132,MD,Harford County,Pylesville,-2.800502934
Zip,21133,MD,Baltimore County,Randallstown,-1.303375356
Zip,21136,MD,Baltimore County,Reisterstown,0.197956094
Zip,21140,MD,Anne Arundel County,Riva,1.780467091
Zip,21144,MD,Anne Arundel County,Severn,0.40261959
Zip,21146,MD,Anne Arundel County,Severna Park,1.413535276
Zip,21152,MD,Baltimore County,Sparks Glencoe,0.676237914
Zip,21154,MD,Harford County,Street,-2.810747664
Zip,21155,MD,Baltimore County,Upperco,-0.544516509
Zip,21157,MD,Carroll County,Westminster,-1.219334719
Zip,21158,MD,Carroll County,Westminster,0.946837147
Zip,21160,MD,Harford County,Whiteford,-0.475106686
Zip,21161,MD,Harford County,Whitehall,-2.689141619
Zip,21162,MD,Baltimore County,White Marsh,-1.099781897
Zip,21163,MD,Howard County,Woodstock,0.644435181
Zip,21204,MD,Baltimore County,Towson,-5.171115674
Zip,21206,MD,Baltimore City,Baltimore,-4.375641966
Zip,21207,MD,Baltimore County,Lochearn,-3.191207627
Zip,21208,MD,Baltimore County,Pikesville,-0.436781609
Zip,21209,MD,Baltimore County,Pikesville,1.841104294
Zip,21210,MD,Baltimore City,Baltimore,-1.933823529
Zip,21211,MD,Baltimore City,Baltimore,-5.564764268
Zip,21212,MD,Baltimore City,Baltimore,-0.769713613
Zip,21215,MD,Baltimore City,Baltimore,5.769767442
Zip,21219,MD,Baltimore County,Edgemere,0.281821721
Zip,21220,MD,Baltimore County,Middle River,-0.874088478
Zip,21221,MD,Baltimore County,Essex,-4.437948152
Zip,21222,MD,Baltimore County,Dundalk,-4.368888889
Zip,21225,MD,Anne Arundel County,Brooklyn Park,-4.24881141
Zip,21226,MD,Baltimore City,Baltimore,0.943576389
Zip,21227,MD,Baltimore County,Halethorpe,-1.097110374
Zip,21228,MD,Baltimore County,Catonsville,-0.371097522
Zip,21230,MD,Baltimore City,Baltimore,-4.640036314
Zip,21231,MD,Baltimore City,Baltimore,1.064757161
Zip,21234,MD,Baltimore County,Parkville,-3.246334311
Zip,21236,MD,Baltimore County,Nottingham,0.456567352
Zip,21237,MD,Baltimore County,Rosedale,0.274776891
Zip,21239,MD,Baltimore City,Baltimore,-5.353389185
Zip,21244,MD,Baltimore County,Windsor Mill,-0.68587624
Zip,21286,MD,Baltimore County,Towson,-3.395019982
Zip,21401,MD,Anne Arundel County,Annapolis,0.066037736
Zip,21403,MD,Anne Arundel County,Annapolis,1.143946616
Zip,21409,MD,Anne Arundel County,Annapolis,0.529742962
Zip,21502,MD,Allegany County,Cumberland,1.713286713
Zip,21520,MD,Garrett County,Accident,0.59898154
Zip,21521,MD,Allegany County,Barton,-0.060194175
Zip,21530,MD,Allegany County,Flintstone,2.849056604
Zip,21531,MD,Garrett County,Friendsville,0.27388535
Zip,21532,MD,Allegany County,Frostburg,1.341698842
Zip,21536,MD,Garrett County,Grantsville,4.033800495
Zip,21539,MD,Allegany County,Lonaconing,-3.403162055
Zip,21541,MD,Garrett County,Mc Henry,3.139378404
Zip,21545,MD,Allegany County,Mount Savage,2.847244094
Zip,21550,MD,Garrett County,Mountain Lake Park,1.533205619
Zip,21555,MD,Allegany County,Oldtown,-3.479381443
Zip,21557,MD,Allegany County,Rawlings,1.104615385
Zip,21561,MD,Garrett County,Swanton,2.854981914
Zip,21601,MD,Talbot County,Easton,-2.008714597
Zip,21613,MD,Dorchester County,Cambridge,-3.110091743
Zip,21617,MD,Queen Annes County,Centreville,1.975171233
Zip,21619,MD,Queen Annes County,Chester,2.465588329
Zip,21620,MD,Kent County,Chestertown,0.857208872
Zip,21625,MD,Talbot County,Cordova,-2.020520916
Zip,21629,MD,Caroline County,Denton,0.343175218
Zip,21631,MD,Dorchester County,East New Market,-1.793396698
Zip,21632,MD,Caroline County,Federalsburg,-6.973309609
Zip,21635,MD,Kent County,Galena,0.323452485
Zip,21638,MD,Queen Annes County,Grasonville,3.19370522
Zip,21639,MD,Caroline County,Greensboro,-0.337261504
Zip,21643,MD,Dorchester County,Hurlock,-0.858848315
Zip,21645,MD,Kent County,Kennedyville,1.568752342
Zip,21649,MD,Caroline County,Marydel,1.323057953
Zip,21651,MD,Kent County,Millington,2.24556541
Zip,21654,MD,Talbot County,Oxford,-4.208643042
Zip,21655,MD,Caroline County,Preston,-0.890104167
Zip,21657,MD,Queen Annes County,Queen Anne,-1.943425076
Zip,21658,MD,Queen Annes County,Queenstown,1.231264368
Zip,21660,MD,Caroline County,Ridgely,0.359427208
Zip,21661,MD,Kent County,Rock Hall,0.795961743
Zip,21662,MD,Talbot County,Royal Oak,-0.102699694
Zip,21663,MD,Talbot County,Saint Michaels,-0.712026833
Zip,21666,MD,Queen Annes County,Stevensville,2.411160466
Zip,21668,MD,Queen Annes County,Sudlersville,1.813369224
Zip,21671,MD,Talbot County,Tilghman,-5.79558011
Zip,21673,MD,Talbot County,Trappe,-1.264358452
Zip,21678,MD,Kent County,Worton,-1.581449275
Zip,21701,MD,Frederick County,Frederick,-0.440409027
Zip,21702,MD,Frederick County,Frederick,0.060079624
Zip,21703,MD,Frederick County,Frederick,1.215791491
Zip,21704,MD,Frederick County,Frederick,1.406747446
Zip,21710,MD,Frederick County,Adamstown,-0.160250671
Zip,21713,MD,Washington County,Boonsboro,-2.33971853
Zip,21716,MD,Frederick County,Brunswick,-3.366744731
Zip,21719,MD,Washington County,Cascade,-2.047401485
Zip,21722,MD,Washington County,Clear Spring,-1.555152065
Zip,21727,MD,Frederick County,Emmitsburg,4.733700254
Zip,21737,MD,Howard County,Glenelg,1.157132425
Zip,21738,MD,Howard County,Glenwood,3.678770529
Zip,21740,MD,Washington County,Hagerstown,0.356963614
Zip,21742,MD,Washington County,Hagerstown,0.168111753
Zip,21754,MD,Frederick County,Ijamsville,0.661111111
Zip,21755,MD,Frederick County,Jefferson,-0.252671965
Zip,21756,MD,Washington County,Keedysville,2.78465261
Zip,21757,MD,Frederick County,Keymar,-0.276792313
Zip,21758,MD,Frederick County,Rosemont,1.22270584
Zip,21769,MD,Frederick County,Middletown,3.136301928
Zip,21770,MD,Frederick County,Monrovia,-0.369407648
Zip,21771,MD,Frederick County,Mount Airy,1.511483254
Zip,21773,MD,Frederick County,Myersville,2.144721578
Zip,21774,MD,Frederick County,New Market,-1.220723014
Zip,21776,MD,Carroll County,New Windsor,-0.3026658
Zip,21777,MD,Frederick County,Point of Rocks,1.668481219
Zip,21780,MD,Frederick County,Sabillasville,-0.83188765
Zip,21782,MD,Washington County,Sharpsburg,-5.712143203
Zip,21783,MD,Washington County,Smithsburg,1.02832618
Zip,21784,MD,Carroll County,Sykesville,0.010145682
Zip,21787,MD,Carroll County,Taneytown,3.318364074
Zip,21788,MD,Frederick County,Thurmont,0.380857824
Zip,21791,MD,Frederick County,Union Bridge,-1.186004351
Zip,21793,MD,Frederick County,Walkersville,1.820732915
Zip,21794,MD,Howard County,West Friendship,-0.080990815
Zip,21795,MD,Washington County,Williamsport,-4.490745373
Zip,21797,MD,Howard County,Woodbine,-1.154442344
Zip,21798,MD,Frederick County,Woodsboro,3.009751494
Zip,21801,MD,Wicomico County,Salisbury,3.327175209
Zip,21804,MD,Wicomico County,Salisbury,2.600422833
Zip,21811,MD,Worcester County,Berlin,3.195406773
Zip,21813,MD,Worcester County,Bishopville,6.311379006
Zip,21821,MD,Somerset County,Deal Island,-3.143920596
Zip,21822,MD,Somerset County,Eden,0.768233387
Zip,21826,MD,Wicomico County,Fruitland,2.202898551
Zip,21830,MD,Wicomico County,Hebron,5.685215494
Zip,21837,MD,Wicomico County,Mardela Springs,3.656111463
Zip,21838,MD,Somerset County,Marion Station,-0.107876712
Zip,21842,MD,Worcester County,Ocean City,2.210176991
Zip,21849,MD,Wicomico County,Parsonsburg,-1.710857828
Zip,21850,MD,Wicomico County,Pittsville,0.540103866
Zip,21851,MD,Worcester County,Pocomoke City,-3.3046875
Zip,21853,MD,Somerset County,Princess Anne,-1.334188034
Zip,21863,MD,Worcester County,Snow Hill,7.731475617
Zip,21869,MD,Dorchester County,Vienna,-5.685454545
Zip,21871,MD,Somerset County,Westover,2.351657235
Zip,21874,MD,Wicomico County,Willards,0.610365854
Zip,21875,MD,Wicomico County,Delmar,0.986858573
Zip,21901,MD,Cecil County,North East,3.278264497
Zip,21903,MD,Cecil County,Perryville,2.649746193
Zip,21904,MD,Cecil County,Port Deposit,3.447535771
Zip,21911,MD,Cecil County,Rising Sun,1.911471322
Zip,21915,MD,Cecil County,Chesapeake City,-1.499199359
Zip,21917,MD,Cecil County,Colora,0.974005514
Zip,21918,MD,Cecil County,Conowingo,4.098047193
Zip,21921,MD,Cecil County,Elkton,0.879416961
Zip,22003,VA,Fairfax County,Annandale,1.189956332
Zip,22015,VA,Fairfax County,Burke,0.498655398
Zip,22025,VA,Prince William County,Dumfries,0.170059263
Zip,22026,VA,Prince William County,Dumfries,1.067768595
Zip,22027,VA,Fairfax County,Dunn Loring,-0.169329736
Zip,22030,VA,Fairfax County,Fairfax,1.453250223
Zip,22031,VA,Fairfax County,Fairfax,0.786235853
Zip,22032,VA,Fairfax County,Fairfax,0.775017018
Zip,22033,VA,Fairfax County,Fairfax,1.694304689
Zip,22039,VA,Fairfax County,Lorton,2.256371436
Zip,22041,VA,Fairfax County,Falls Church,2.667385279
Zip,22042,VA,Fairfax County,Falls Church,2.143705691
Zip,22043,VA,Fairfax County,Falls Church,-1.314354067
Zip,22044,VA,Fairfax County,Falls Church,-0.46652864
Zip,22046,VA,Fairfax County,Falls Church,0.857317239
Zip,22066,VA,Fairfax County,Great Falls,4.215555758
Zip,22079,VA,Fairfax County,Lorton,0.041490262
Zip,22101,VA,Fairfax County,McLean,-1.520465604
Zip,22102,VA,Fairfax County,McLean,-1.281728347
Zip,22124,VA,Fairfax County,Oakton,0.070418778
Zip,22150,VA,Fairfax County,Springfield,2.308542286
Zip,22151,VA,Fairfax County,Springfield,1.950806769
Zip,22152,VA,Fairfax County,Springfield,2.903406814
Zip,22153,VA,Fairfax County,Springfield,1.288577912
Zip,22172,VA,Prince William County,Triangle,0.657276995
Zip,22180,VA,Fairfax County,Vienna,-1.80832513
Zip,22181,VA,Fairfax County,Vienna,-1.626887612
Zip,22182,VA,Fairfax County,Vienna,0.057798705
Zip,22191,VA,Prince William County,Woodbridge,1.225745683
Zip,22192,VA,Prince William County,Woodbridge,-0.244115083
Zip,22193,VA,Prince William County,Woodbridge,1.163848755
Zip,22201,VA,Arlington County,Arlington,3.015304512
Zip,22202,VA,Arlington County,Arlington,1.042907856
Zip,22203,VA,Arlington County,Arlington,3.900553385
Zip,22204,VA,Arlington County,Arlington,0.722432702
Zip,22205,VA,Arlington County,Arlington,2.761031987
Zip,22206,VA,Arlington County,Arlington,3.77517303
Zip,22207,VA,Arlington County,Arlington,4.951187335
Zip,22209,VA,Arlington County,Arlington,-2.075829384
Zip,22213,VA,Arlington County,Arlington,-0.246087492
Zip,22303,VA,Fairfax County,Huntington,0.106852192
Zip,22306,VA,Fairfax County,Hybla Valley,0.230300392
Zip,22307,VA,Fairfax County,Belle Haven,0.773067756
Zip,22308,VA,Fairfax County,Fort Hunt,-0.023120525
Zip,22309,VA,Fairfax County,Mount Vernon,0.385394071
Zip,22310,VA,Fairfax County,Franconia,0.932749787
Zip,22312,VA,Fairfax County,Lincolnia,1.048889794
Zip,22315,VA,Fairfax County,Franconia,1.270292208
Zip,22405,VA,Spotsylvania County,Fredericksburg,2.011196641
Zip,22406,VA,Spotsylvania County,Fredericksburg,0.961821267
Zip,22407,VA,Spotsylvania County,Fredericksburg,1.707669507
Zip,22408,VA,Spotsylvania County,Fredericksburg,1.849410898
Zip,22427,VA,Caroline County,Rappahannock Academy,1.064301552
Zip,22443,VA,Westmoreland County,Colonial Beach,1.284858388
Zip,22485,VA,King George County,King George,1.254477612
Zip,22508,VA,Orange County,Locust Grove,1.107885445
Zip,22514,VA,Caroline County,Milford,1.581191589
Zip,22520,VA,Westmoreland County,Montross,0.169844021
Zip,22534,VA,Spotsylvania County,Partlow,-4.966900702
Zip,22542,VA,Orange County,Rhoadesville,0.372224846
Zip,22546,VA,Caroline County,Ruther Glen,3.462097612
Zip,22554,VA,Stafford County,Stafford,0.974842767
Zip,22556,VA,Stafford County,Stafford,2.206937096
Zip,22560,VA,Essex County,Tappahannock,-0.20524261
Zip,22567,VA,Orange County,Unionville,-0.740929995
Zip,22580,VA,Caroline County,Woodford,0.098614072
Zip,22601,VA,Frederick County,Winchester,1.030178326
Zip,22602,VA,Frederick County,Winchester,2.02929374
Zip,22603,VA,Frederick County,Winchester,2.705904618
Zip,22610,VA,Warren County,Bentonville,-3.526501767
Zip,22611,VA,Clarke County,Berryville,0.605832832
Zip,22620,VA,Clarke County,Boyce,2.004556501
Zip,22624,VA,Frederick County,Clear Brook,6.621603928
Zip,22625,VA,Frederick County,Cross Junction,0.989927478
Zip,22630,VA,Warren County,Front Royal,-0.984210526
Zip,22637,VA,Frederick County,Gore,-0.152602524
Zip,22642,VA,Warren County,Linden,-0.562910798
Zip,22644,VA,Shenandoah County,Maurertown,2.189012097
Zip,22645,VA,Frederick County,Middletown,0.804483188
Zip,22650,VA,Page County,Rileyville,3.038503254
Zip,22652,VA,Shenandoah County,Maurertown,1.50873965
Zip,22655,VA,Frederick County,Stephens City,0.68340881
Zip,22656,VA,Frederick County,Stephenson,2.708475629
Zip,22657,VA,Shenandoah County,Strasburg,0.666492965
Zip,22660,VA,Shenandoah County,Toms Brook,2.58814666
Zip,22664,VA,Shenandoah County,Woodstock,2.761616162
Zip,22701,VA,Culpeper County,Culpeper,0.638888889
Zip,22712,VA,Fauquier County,Bealeton,0.633905013
Zip,22713,VA,Culpeper County,Boston,0.035010197
Zip,22728,VA,Fauquier County,Midland,1.052463768
Zip,22734,VA,Fauquier County,Remington,-1.806990291
Zip,22735,VA,Culpeper County,Reva,-1.428571429
Zip,22737,VA,Culpeper County,Rixeyville,0.4784041
Zip,22742,VA,Fauquier County,Sumerduck,2.790839206
Zip,22801,VA,Harrisonburg City,Harrisonburg,0.983225806
Zip,22802,VA,Harrisonburg City,Harrisonburg,0.53816156
Zip,22812,VA,Rockingham County,Bridgewater,0.434552666
Zip,22815,VA,Rockingham County,Broadway,0.13940416
Zip,22821,VA,Rockingham County,Dayton,0.175438596
Zip,22824,VA,Shenandoah County,Edinburg,2.226584408
Zip,22827,VA,Rockingham County,Elkton,1.569745815
Zip,22835,VA,Page County,Luray,1.060248447
Zip,22840,VA,Rockingham County,McGaheysville,1.273657289
Zip,22841,VA,Rockingham County,Mount Crawford,1.112343967
Zip,22842,VA,Shenandoah County,Mount Jackson,1.677175284
Zip,22843,VA,Augusta County,Mount Solon,1.662266727
Zip,22844,VA,Shenandoah County,New Market,2.873315364
Zip,22846,VA,Rockingham County,Penn Laird,0.549950544
Zip,22849,VA,Page County,Shenandoah,-0.105263158
Zip,22851,VA,Page County,Stanley,-1.515064562
Zip,22853,VA,Rockingham County,Timberville,-0.880952381
Zip,22901,VA,Albemarle County,Charlottesville,3.756225023
Zip,22902,VA,Albemarle County,Charlottesville,2.949814752
Zip,22903,VA,Albemarle County,Charlottesville,2.398332264
Zip,22911,VA,Albemarle County,Charlottesville,3.145554202
Zip,22922,VA,Nelson County,Arrington,-5.421052632
Zip,22923,VA,Greene County,Barboursville,-0.526468455
Zip,22932,VA,Albemarle County,Crozet,0.928125848
Zip,22936,VA,Albemarle County,Earlysville,5.576746558
Zip,22937,VA,Albemarle County,Esmont,1.881355932
Zip,22938,VA,Nelson County,Faber,-0.502909796
Zip,22939,VA,Augusta County,Fishersville,2.730011587
Zip,22942,VA,Louisa County,Gordonsville,0.930034983
Zip,22947,VA,Albemarle County,Keswick,0.018019802
Zip,22949,VA,Nelson County,Lovingston,-2.90596745
Zip,22952,VA,Augusta County,Lyndhurst,2.080897704
Zip,22958,VA,Nelson County,Nellysford,1.05624297
Zip,22960,VA,Orange County,Orange,0.13590604
Zip,22963,VA,Fluvanna County,Palmyra,3.664997724
Zip,22967,VA,Nelson County,Roseland,-0.78734295
Zip,22968,VA,Greene County,Ruckersville,0.278540773
Zip,22973,VA,Greene County,Stanardsville,1.711988304
Zip,22974,VA,Fluvanna County,Troy,1.730445247
Zip,22980,VA,Waynesboro City,Waynesboro,2.805108273
Zip,23005,VA,Hanover County,Ashland,2.723586745
Zip,23009,VA,King William County,Aylett,0.571356784
Zip,23015,VA,Hanover County,Beaverdam,-1.856560717
Zip,23024,VA,Louisa County,Bumpass,2.17882159
Zip,23039,VA,Goochland County,Crozier,1.794525177
Zip,23043,VA,Middlesex County,Deltaville,-0.728142527
Zip,23047,VA,Hanover County,Doswell,-0.230769231
Zip,23059,VA,Henrico County,Glen Allen,0.471014493
Zip,23060,VA,Henrico County,Glen Allen,2.63874526
Zip,23061,VA,Gloucester County,Gloucester,3.908420139
Zip,23062,VA,Gloucester County,Gloucester Point,1.44240035
Zip,23063,VA,Goochland County,Goochland,2.390594059
Zip,23065,VA,Goochland County,Gumspring,3.440838742
Zip,23069,VA,Hanover County,Hanover,0.819370658
Zip,23071,VA,Middlesex County,Hartfield,1.256482982
Zip,23072,VA,Gloucester County,Hayes,2.920155373
Zip,23075,VA,Henrico County,Highland Springs,2.914411119
Zip,23084,VA,Fluvanna County,Kents Store,4.73006135
Zip,23086,VA,King William County,King William,1.705046546
Zip,23089,VA,New Kent County,Lanexa,1.473805855
Zip,23093,VA,Louisa County,Louisa,3.724375996
Zip,23102,VA,Goochland County,Maidens,1.66488794
Zip,23103,VA,Goochland County,Oilville,2.163212435
Zip,23111,VA,Hanover County,Mechanicsville,1.869421488
Zip,23112,VA,Chesterfield County,Midlothian,2.356927711
Zip,23113,VA,Chesterfield County,Midlothian,1.571589121
Zip,23114,VA,Chesterfield County,Midlothian,2.535820403
Zip,23116,VA,Hanover County,Mechanicsville,1.925739459
Zip,23117,VA,Louisa County,Mineral,1.389240506
Zip,23120,VA,Chesterfield County,Moseley,2.696083172
Zip,23124,VA,New Kent County,New Kent,2.60411012
Zip,23139,VA,Powhatan County,Powhatan,2.680045011
Zip,23140,VA,New Kent County,Providence Forge,1.674854288
Zip,23141,VA,New Kent County,Quinton,3.006576243
Zip,23146,VA,Hanover County,Rockville,0.180124224
Zip,23149,VA,Middlesex County,Saluda,-0.045244216
Zip,23150,VA,Henrico County,Sandston,0.253820961
Zip,23153,VA,Goochland County,Sandy Hook,2.373204143
Zip,23168,VA,James City County,Toano,-0.213467546
Zip,23169,VA,Middlesex County,Topping,1.657007126
Zip,23175,VA,Middlesex County,Urbanna,1.879817654
Zip,23181,VA,King William County,West Point,0.905621454
Zip,23185,VA,James City County,Williamsburg,-1.499834711
Zip,23188,VA,James City County,Williamsburg,0.816299704
Zip,23192,VA,Hanover County,Montpelier,-4.939581188
Zip,23219,VA,Richmond City,Richmond,4.097461097
Zip,23220,VA,Richmond City,Richmond,0.655073503
Zip,23221,VA,Richmond City,Richmond,2.824662813
Zip,23223,VA,Richmond City,Richmond,2.142153846
Zip,23225,VA,Richmond City,Richmond,1.495671982
Zip,23226,VA,Richmond City,Richmond,2.109766638
Zip,23227,VA,Richmond City,Richmond,0.962857143
Zip,23228,VA,Henrico County,Laurel,-0.088391906
Zip,23229,VA,Henrico County,Henrico,0.389336016
Zip,23230,VA,Henrico County,Henrico,0.460819234
Zip,23231,VA,Henrico County,Henrico,3.068493151
Zip,23233,VA,Henrico County,Henrico,-0.139337049
Zip,23234,VA,Richmond City,Richmond,1.399753239
